  INFO root [2019-05-08 10:15:25,346] - 
 DEBUG root [2019-06-01 09:27:16,997] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-06-01 09:27:17,003] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-06-01 09:27:17,006] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-06-01 09:27:17,014] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-06-01 09:27:17,021] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-06-01 09:27:17,022] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-06-01 09:27:17,029] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-06-01 09:27:17,034] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-06-01 09:27:17,035] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-06-01 09:27:17,042] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-06-01 09:27:17,058] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-01 09:27:17,058] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-01 09:27:17,360] - ThreadPool::destroy(): waiting for thread(2)[0x21ffe78,0x21fffb0,], try=1
 DEBUG root [2019-06-01 09:27:17,762] - TPThread::~TPThread(): 0x21ffe78
 DEBUG root [2019-06-01 09:27:17,762] - TPThread::~TPThread(): 0x21fffb0
 DEBUG root [2019-06-01 09:27:17,762] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-01 09:27:17,774] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-06-01 09:27:17,775] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,775] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,775] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,775] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,775] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,775] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:27:17,776] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-01 09:27:17,776] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-01 09:27:18,778] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-01 09:28:14,185] - 
  INFO root [2019-06-01 09:28:14,186] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-01 09:28:14,186] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-06-01 09:28:14,187] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-06-01 09:28:14,187] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-06-01 09:28:14,200] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:59522 )
  INFO root [2019-06-01 09:28:14,201] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:59522, SOMAXCONN=5.
  INFO root [2019-06-01 09:28:14,205] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 4992 ----
  INFO root [2019-06-01 09:28:14,206] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-06-01 09:28:14,206] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-01 09:28:14,207] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-01 09:28:14,409] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-01 09:28:14,410] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-06-01 09:28:15,145] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:28:15,146] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:28:15,148] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-06-01 09:28:15,154] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-06-01 09:28:15,157] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-06-01 09:28:15,162] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-06-01 09:28:15,166] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-06-01 09:28:15,178] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-06-01 09:28:15,180] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-06-01 09:28:15,183] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-06-01 09:28:15,190] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-06-01 09:28:15,192] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-06-01 09:28:15,193] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-06-01 09:28:15,195] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-06-01 09:28:15,197] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-06-01 09:28:15,199] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-06-01 09:28:15,207] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-06-01 09:28:15,219] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-01 09:28:15,220] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-01 09:28:15,521] - ThreadPool::destroy(): waiting for thread(2)[0xbade00,0xbad3d8,], try=1
 DEBUG root [2019-06-01 09:28:15,924] - TPThread::~TPThread(): 0xbade00
 DEBUG root [2019-06-01 09:28:15,924] - TPThread::~TPThread(): 0xbad3d8
 DEBUG root [2019-06-01 09:28:15,925] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-01 09:28:15,938] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-06-01 09:28:15,938] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:28:15,939] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-01 09:28:15,939] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-01 09:28:16,941] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-01 09:42:04,656] - 
  INFO root [2019-06-01 09:42:04,657] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-01 09:42:04,657] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-06-01 09:42:04,657] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-06-01 09:42:04,658] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-06-01 09:42:04,672] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:59556 )
  INFO root [2019-06-01 09:42:04,672] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:59556, SOMAXCONN=5.
  INFO root [2019-06-01 09:42:04,676] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 13588 ----
  INFO root [2019-06-01 09:42:04,677] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-06-01 09:42:04,677] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-01 09:42:04,677] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-01 09:42:04,880] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-01 09:42:04,881] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-06-01 09:42:05,784] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:42:05,784] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:42:05,787] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-06-01 09:42:05,792] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-06-01 09:42:05,796] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-06-01 09:42:05,801] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-06-01 09:42:05,805] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-06-01 09:42:05,807] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-06-01 09:42:05,809] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-06-01 09:42:05,812] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-06-01 09:42:05,820] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-06-01 09:42:05,822] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-06-01 09:42:05,823] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-06-01 09:42:05,825] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-06-01 09:42:05,827] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-06-01 09:42:05,828] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-06-01 09:42:05,831] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-06-01 09:42:05,847] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-01 09:42:05,848] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-01 09:42:06,148] - ThreadPool::destroy(): waiting for thread(2)[0x6e610,0x6e678,], try=1
 DEBUG root [2019-06-01 09:42:06,550] - TPThread::~TPThread(): 0x6e610
 DEBUG root [2019-06-01 09:42:06,550] - TPThread::~TPThread(): 0x6e678
 DEBUG root [2019-06-01 09:42:06,551] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-01 09:42:06,564] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-06-01 09:42:06,564] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,564] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,564] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,565] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,565] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,565] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:42:06,565] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-01 09:42:06,565] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-01 09:42:07,567] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-01 09:52:23,964] - 
  INFO root [2019-06-01 09:52:23,965] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-01 09:52:23,965] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-06-01 09:52:23,966] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-06-01 09:52:23,966] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-06-01 09:52:23,977] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:59574 )
  INFO root [2019-06-01 09:52:23,978] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:59574, SOMAXCONN=5.
  INFO root [2019-06-01 09:52:23,982] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 16684 ----
  INFO root [2019-06-01 09:52:23,983] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-06-01 09:52:23,983] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-01 09:52:23,984] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-01 09:52:24,189] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-01 09:52:24,189] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-06-01 09:52:25,009] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:52:25,009] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-06-01 09:52:25,011] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-06-01 09:52:25,017] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-06-01 09:52:25,020] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-06-01 09:52:25,025] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-06-01 09:52:25,029] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-06-01 09:52:25,042] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-06-01 09:52:25,044] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-06-01 09:52:25,047] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-06-01 09:52:25,059] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-06-01 09:52:25,062] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-06-01 09:52:25,063] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-06-01 09:52:25,065] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-06-01 09:52:25,067] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-06-01 09:52:25,068] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-06-01 09:52:25,071] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-06-01 09:52:25,094] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-01 09:52:25,094] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-01 09:52:25,395] - ThreadPool::destroy(): waiting for thread(2)[0x5bea00,0x5bea68,], try=1
 DEBUG root [2019-06-01 09:52:25,797] - TPThread::~TPThread(): 0x5bea00
 DEBUG root [2019-06-01 09:52:25,797] - TPThread::~TPThread(): 0x5bea68
 DEBUG root [2019-06-01 09:52:25,798] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-01 09:52:25,813] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-06-01 09:52:25,813] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-01 09:52:25,814] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-01 09:52:25,814] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-01 09:52:26,817] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-01 10:34:21,243] - 
  INFO root [2019-06-01 10:34:21,243] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-01 10:34:21,244] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-06-01 10:34:21,244] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-06-01 10:34:21,244] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-06-01 10:34:21,257] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:59836 )
  INFO root [2019-06-01 10:34:21,257] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:59836, SOMAXCONN=5.
  INFO root [2019-06-01 10:34:21,262] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 13148 ----
